Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Tajikistan,TJK,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,62.197,62.639,63.026,63.346,63.594,63.776,63.904,64.004,64.099,..
Tajikistan,TJK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2144.393155398,2129.4854959288,2062.5379189609,1935.1889531838,1898.1896058779,1879.6585882631,1798.0571130105,1748.5971693858,..,..
Tanzania,TZA,Population_ total,SP.POP.TOTL,39065600,40260847,41522004,42844744,44222113,45648525,47122998,48645709,50213457,51822621
Tanzania,TZA,Rural population,SP.RUR.TOTL,29359752,30003188,30676041,31372635,32088007,32814899,33552517,34298630,35051002,35808913
Tanzania,TZA,Urban population,SP.URB.TOTL,9705848,10257659,10845963,11472109,12134106,12833626,13570481,14347079,15162455,16013708
Tanzania,TZA,Labor force_ total,SL.TLF.TOTL.IN,19206231,19793385,20390770,21029052,21713828,22387576,23068324,23790131,24506127,..
Tanzania,TZA,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,90.5,90.3000030518,90.3000030518,90.3000030518,90.3000030518,90.3000030518,90.3000030518,90.1999969482,90.1999969482,..
Tanzania,TZA,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,88.5,88.8000030518,88.6999969482,88.5,88.4000015259,88.3000030518,88.1999969482,88.0999984741,88.0999984741,..
Tanzania,TZA,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,89.5,89.5999984741,89.5,89.4000015259,89.4000015259,89.3000030518,89.1999969482,89.1999969482,89.0999984741,..
Tanzania,TZA,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,67.8006973267,..,78.9826126099,..,..
Tanzania,TZA,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,54.462,55.587,56.779,57.993,59.186,60.307,61.307,62.172,62.894,..
Tanzania,TZA,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,53.219,54.215,55.234,56.244,57.214,58.11,58.901,59.584,60.159,..
Tanzania,TZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,78.3553817169,64.1814614581,80.0780232091,84.2810497362,70.4398724683,91.9635409906,87.8551912168,98.8370834517,..,..
Thailand,THA,Population_ total,SP.POP.TOTL,65863973,66174486,66353572,66453255,66548197,66692024,66902958,67164130,67451422,67725979
Thailand,THA,Rural population,SP.RUR.TOTL,41151810,40496138,39743135,38928981,38102836,37294180,36533029,35810571,35113187,34422406
Thailand,THA,Urban population,SP.URB.TOTL,24712163,25678348,26610437,27524274,28445361,29397844,30369929,31353559,32338235,33303573
Thailand,THA,Labor force_ total,SL.TLF.TOTL.IN,37631588,37774335,38598937,38894304,38902406,39016537,39309398,39618043,39873480,..
Thailand,THA,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,81.1999969482,81,81.5999984741,81.5,81.4000015259,80.9000015259,80.9000015259,80.8000030518,80.6999969482,..
Thailand,THA,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,66.0999984741,64.9000015259,65.9000015259,65.8000030518,64.6999969482,64.4000015259,64.4000015259,64.4000015259,64.3000030518,..
Thailand,THA,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,73.4000015259,72.6999969482,73.5,73.4000015259,72.8000030518,72.4000015259,72.4000015259,72.4000015259,72.3000030518,..
Thailand,THA,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,93.506477356,..,..,..,..,96.4309158325,..,..,..,..
Thailand,THA,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.881,76.192,76.497,76.778,77.028,77.246,77.436,77.612,77.785,..
Thailand,THA,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,68.945,69.339,69.705,70.031,70.31,70.545,70.745,70.927,71.108,..
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1901.7832404371,1994.2882518196,2074.8694584219,2107.9027656358,2111.1315758111,2325.1506057156,2304.6813565403,2464.6786908429,..,..
Timor-Leste,TMP,Population_ total,SP.POP.TOTL,979201,996052,1013194,1030630,1048367,1066409,1120392,1148958,1180069,1212107
Timor-Leste,TMP,Rural population,SP.RUR.TOTL,721534,727775,733917,739961,745913,751744,782359,794711,808524,822645
Timor-Leste,TMP,Urban population,SP.URB.TOTL,257667,268277,279277,290669,302454,314665,338033,354247,371545,389462
Timor-Leste,TMP,Labor force_ total,SL.TLF.TOTL.IN,249888,250618,250320,248737,246003,241792,252700,256473,259814,..
Timor-Leste,TMP,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,65.9000015259,63.2000007629,60.2999992371,57.5,54.5999984741,51.7999992371,51.5,51.0999984741,50.7999992371,..
Timor-Leste,TMP,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,32,30.3999996185,29,27.5,26.2000007629,25,24.7999992371,24.7000007629,24.6000003815,..
Timor-Leste,TMP,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,49.2999992371,47.0999984741,44.9000015259,42.7000007629,40.5999984741,38.5999984741,38.2999992371,38.0999984741,37.9000015259,..
Timor-Leste,TMP,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,50.5999984741,..,..,58.3089828491,..,..,..,..
Timor-Leste,TMP,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,64.67,65.261,65.828,66.385,66.942,67.5,68.054,68.592,69.103,..
Timor-Leste,TMP,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,61.606,62.193,62.774,63.345,63.908,64.463,65.004,65.524,66.017,..
Timor-Leste,TMP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Population_ total,SP.POP.TOTL,5578219,5732175,5890414,6052937,6219761,6390851,6566179,6745581,6928719,7115163
Togo,TGO,Rural population,SP.RUR.TOTL,3615523,3688712,3763032,3838349,3914842,3992173,4070374,4149005,4227974,4306879
Togo,TGO,Urban population,SP.URB.TOTL,1962696,2043463,2127382,2214588,2304919,2398678,2495805,2596576,2700745,2808284
Togo,TGO,Labor force_ total,SL.TLF.TOTL.IN,2535730,2618425,2697823,2779884,2864418,2951585,3039439,3127208,3222638,..
Togo,TGO,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,80.4000015259,80.1999969482,80.4000015259,80.5999984741,80.8000030518,81,81.0999984741,81.1999969482,81.3000030518,..
Togo,TGO,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,79.8000030518,80.5,80.5,80.5999984741,80.5999984741,80.6999969482,80.6999969482,80.6999969482,80.5999984741,..
Togo,TGO,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,80.0999984741,80.4000015259,80.5,80.5999984741,80.6999969482,80.8000030518,80.9000015259,80.9000015259,81,..
Togo,TGO,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,56.8883666992,..,..,57.0933799744,..,60.4099464417,..,..,..
Togo,TGO,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,54.934,55.117,55.341,55.612,55.925,56.272,56.641,57.018,57.391,..
Togo,TGO,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,53.39,53.603,53.843,54.111,54.4,54.704,55.014,55.324,55.629,..
Togo,TGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,110.0709742662,109.0336565091,102.8790166532,..,124.7636364163,124.7095261648,135.3907653142,144.9838049532,..,..
Tonga,TON,Population_ total,SP.POP.TOTL,100858,101507,102169,102816,103416,103947,104392,104769,105139,105586
Tonga,TON,Rural population,SP.RUR.TOTL,77504,77974,78438,78879,79284,79635,79919,80150,80368,80634
Tonga,TON,Urban population,SP.URB.TOTL,23354,23533,23731,23937,24132,24312,24473,24619,24771,24952
Tonga,TON,Labor force_ total,SL.TLF.TOTL.IN,39992,40391,40778,41143,41437,41761,41909,42056,42227,..
Tonga,TON,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,75.1999969482,75.4000015259,75.5999984741,75.4000015259,75.4000015259,75.1999969482,75,74.8000030518,74.5999984741,..
Tonga,TON,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,53.2999992371,53.5,53.5999984741,53.5999984741,53.5999984741,53.5999984741,53.5999984741,53.5,53.5,..
Tonga,TON,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,64,64.1999969482,64.3000030518,64.3000030518,64.1999969482,64.1999969482,64.0999984741,64,63.9000015259,..
Tonga,TON,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,99.0184555054,..,..,..,..,99.3855361938,..,..,..
Tonga,TON,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,74.148,74.378,74.593,74.793,74.982,75.159,75.328,75.492,75.653,..
Tonga,TON,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,68.887,68.942,69.018,69.111,69.222,69.348,69.485,69.629,69.775,..
Tonga,TON,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Population_ total,SP.POP.TOTL,1296933,1303141,1309260,1315372,1321624,1328095,1334790,1341579,1348240,1354483
Trinidad and Tobago,TTO,Rural population,SP.RUR.TOTL,1168511,1176280,1183951,1191622,1199387,1207345,1215500,1223587,1231402,1238675
Trinidad and Tobago,TTO,Urban population,SP.URB.TOTL,128422,126861,125309,123750,122237,120750,119290,117992,116838,115808
Trinidad and Tobago,TTO,Labor force_ total,SL.TLF.TOTL.IN,655817,661121,663718,668717,664723,671730,676351,680713,684848,..
Trinidad and Tobago,TTO,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,76.1999969482,75.9000015259,76.6999969482,75.8000030518,75.6999969482,75.4000015259,75.5,75.5,75.5,..
Trinidad and Tobago,TTO,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,53.5,53.5999984741,52.4000015259,53,51.7000007629,52.5,52.7000007629,52.9000015259,53,..
Trinidad and Tobago,TTO,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,64.6999969482,64.5999984741,64.3000030518,64.3000030518,63.5,63.7999992371,63.9000015259,64,64.0999984741,..
Trinidad and Tobago,TTO,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,98.8644866943,..
Trinidad and Tobago,TTO,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,72.734,72.822,72.918,73.024,73.137,73.257,73.381,73.507,73.633,..
Trinidad and Tobago,TTO,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,65.459,65.603,65.745,65.879,66.002,66.112,66.211,66.303,66.394,..
Trinidad and Tobago,TTO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5142.1314747948,5307.1770437735,5668.8511067321,5707.130758447,5714.1819458484,6189.3162763206,6389.7691771739,6628.7561149958,..,..
Tunisia,TUN,Population_ total,SP.POP.TOTL,10029000,10127900,10225100,10328900,10439600,10547100,10673800,10777500,10886500,10996600
Tunisia,TUN,Rural population,SP.RUR.TOTL,3500322,3517825,3534510,3553038,3573788,3592975,3618418,3634820,3651768,3667916
Tunisia,TUN,Urban population,SP.URB.TOTL,6528678,6610075,6690590,6775862,6865812,6954125,7055382,7142680,7234732,7328684
Tunisia,TUN,Labor force_ total,SL.TLF.TOTL.IN,3444934,3522672,3596791,3669776,3741635,3808591,3876613,3932100,3978063,..
Tunisia,TUN,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,68.4000015259,68.8000030518,69,69.4000015259,69.8000030518,70.0999984741,70.4000015259,70.5999984741,70.9000015259,..
Tunisia,TUN,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,24.2999992371,24.3999996185,24.5,24.7000007629,24.7999992371,24.8999996185,25,25.1000003815,25.1000003815,..
Tunisia,TUN,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,46.0999984741,46.2999992371,46.5,46.7000007629,46.9000015259,47.0999984741,47.2999992371,47.5,47.5999984741,..
Tunisia,TUN,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,77.1903991699,77.5611343384,..,79.1305770874,79.6539077759,..,..,..
Tunisia,TUN,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.5,76,76.2,76.3,76.5,76.6,76.7,76.3,75.9,..
Tunisia,TUN,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,71.6,71.9,72.3,72.4,72.5,72.7,72.1,71.8,71.5,..
Tunisia,TUN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1091.9333931598,1115.6310785059,1159.9886553677,1198.7723765357,1284.6277635159,1406.9270225939,1335.5131255973,1411.087914637,..,..
Turkey,TUR,Population_ total,SP.POP.TOTL,67860617,68704721,69515492,70344357,71261307,72310416,73199372,74099255,75010202,75932348
Turkey,TUR,Rural population,SP.RUR.TOTL,21862655,21723059,21567181,21411415,21277914,21176105,21021396,20870796,20725319,20584500
Turkey,TUR,Urban population,SP.URB.TOTL,45997962,46981662,47948311,48932942,49983393,51134311,52177976,53228459,54284883,55347848
Turkey,TUR,Labor force_ total,SL.TLF.TOTL.IN,22329132,22634826,23016698,23705831,24695170,25644596,26585102,26941990,27354730,..
Turkey,TUR,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,70.3000030518,69.5999984741,69.5,70,70.5,70.6999969482,71.5,70.8000030518,70.8000030518,..
Turkey,TUR,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,23.3999996185,23.6000003815,23.6000003815,24.5,26.1000003815,27.6000003815,28.7999992371,29.3999996185,29.3999996185,..
Turkey,TUR,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,46.0999984741,45.9000015259,45.9000015259,46.5,47.5999984741,48.5,49.5,49.4000015259,49.4000015259,..
Turkey,TUR,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,88.229057312,88.1193847656,88.6558990479,..,90.8167190552,92.6605987549,94.1060943604,94.9197463989,95.256652832,..
Turkey,TUR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.962,76.355,76.734,77.096,77.442,77.773,78.09,78.393,78.685,..
Turkey,TUR,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,69.063,69.445,69.799,70.142,70.48,70.819,71.16,71.5,71.834,..
Turkey,TUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2015.1599859459,2180.7235051577,2349.8790744371,2425.2691655139,2316.6428872824,2492.1997406294,2704.0532533531,2789.6636747563,..,..
Turkmenistan,TKM,Population_ total,SP.POP.TOTL,4747839,4801594,4858235,4917541,4978960,5041995,5106672,5172941,5240088,5307188
Turkmenistan,TKM,Rural population,SP.RUR.TOTL,2514076,2530632,2547901,2565678,2583632,2601569,2619365,2637010,2654105,2670152
Turkmenistan,TKM,Urban population,SP.URB.TOTL,2233763,2270962,2310334,2351863,2395328,2440426,2487307,2535931,2585983,2637036
Turkmenistan,TKM,Labor force_ total,SL.TLF.TOTL.IN,1933784,1972760,2019278,2069424,2116965,2162347,2214999,2261732,2304705,..
Turkmenistan,TKM,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,74.8000030518,74.9000015259,75.0999984741,75.1999969482,75.5,75.6999969482,76.0999984741,76.5,76.9000015259,..
Turkmenistan,TKM,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,47,46.7999992371,46.5999984741,46.5,46.4000015259,46.4000015259,46.5,46.7000007629,46.9000015259,..
Turkmenistan,TKM,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,60.5,60.5,60.5,60.5,60.5,60.5999984741,60.9000015259,61.2000007629,61.5,..
Turkmenistan,TKM,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,99.6520614624,..
Turkmenistan,TKM,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,68.575,68.719,68.866,69.015,69.164,69.314,69.464,69.615,69.764,..
Turkmenistan,TKM,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,60.487,60.543,60.611,60.696,60.802,60.927,61.068,61.217,61.366,..
Turkmenistan,TKM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2054.6189540126,2119.2962170479,2259.8742135776,2325.1458401669,2367.161013545,2403.4137280977,2443.8616774291,2476.1542805147,..,..
Turks and Caicos Islands,TCA,Population_ total,SP.POP.TOTL,26450,27642,28638,29481,30247,30993,31727,32430,33103,33740
Turks and Caicos Islands,TCA,Rural population,SP.RUR.TOTL,3241,3239,3208,3156,3094,3029,2961,2890,2820,2751
Turks and Caicos Islands,TCA,Urban population,SP.URB.TOTL,23209,24403,25430,26325,27153,27964,28766,29540,30283,30989
Turks and Caicos Islands,TCA,Labor force_ total,SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Population_ total,SP.POP.TOTL,9694,9732,9764,9788,9808,9827,9844,9860,9876,9893
Tuvalu,TUV,Rural population,SP.RUR.TOTL,4876,4796,4712,4623,4533,4442,4350,4258,4166,4078
Tuvalu,TUV,Urban population,SP.URB.TOTL,4818,4936,5052,5165,5275,5385,5494,5602,5710,5815
Tuvalu,TUV,Labor force_ total,SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Population_ total,SP.POP.TOTL,28042413,29000925,29991958,31014427,32067125,33149417,34260342,35400620,36573387,37782971
Uganda,UGA,Rural population,SP.RUR.TOTL,24388206,25140032,25913052,26705903,27517121,28345403,29189811,30049816,30927553,31826108
Uganda,UGA,Urban population,SP.URB.TOTL,3654207,3860893,4078906,4308524,4550004,4804014,5070531,5350804,5645834,5956863
Uganda,UGA,Labor force_ total,SL.TLF.TOTL.IN,11147849,11502253,11881026,12296302,12712808,13161304,13615797,14091059,14588629,..
Uganda,UGA,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,80,79.9000015259,79.6999969482,79.5999984741,79.5,79.4000015259,79.3000030518,79.3000030518,79.1999969482,..
Uganda,UGA,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,77.1999969482,76.9000015259,76.6999969482,76.5,76.3000030518,76.0999984741,76,75.9000015259,75.8000030518,..
Uganda,UGA,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,78.5999984741,78.4000015259,78.1999969482,78.0999984741,77.9000015259,77.8000030518,77.6999969482,77.5999984741,77.5,..
Uganda,UGA,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,71.3731460571,..,..,..,73.2118835449,..,70.1982192993,..,..
Uganda,UGA,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,53.2,54.214,55.237,56.259,57.258,58.198,59.045,59.783,60.408,..
Uganda,UGA,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,52.497,53.382,54.223,55.02,55.762,56.438,57.039,57.567,58.03,..
Uganda,UGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,Population_ total,SP.POP.TOTL,47105150,46787750,46509350,46258200,46053300,45870700,45706100,45593300,45489600,45362900
Ukraine,UKR,Rural population,SP.RUR.TOTL,15172569,14986584,14814623,14652285,14505868,14363951,14225567,14101096,13977134,13843850
Ukraine,UKR,Urban population,SP.URB.TOTL,31932581,31801166,31694727,31605915,31547432,31506749,31480533,31492204,31512466,31519050
Ukraine,UKR,Labor force_ total,SL.TLF.TOTL.IN,23318887,23286231,23239754,23182826,23140809,23147523,23119148,23103780,23134525,..
Ukraine,UKR,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,65.3000030518,65.4000015259,65.5,65.6999969482,65.8000030518,66.0999984741,66.4000015259,66.5999984741,66.9000015259,..
Ukraine,UKR,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,52,52.0999984741,52.2000007629,52.2000007629,52.4000015259,52.4000015259,52.7000007629,53,53.2000007629,..
Ukraine,UKR,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,58,58.0999984741,58.2000007629,58.2999992371,58.4000015259,58.5999984741,58.9000015259,59.0999984741,59.4000015259,..
Ukraine,UKR,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,99.742401123,..
Ukraine,UKR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,73.97,74.06,74.22,74.28,74.86,75.5,75.88,76.02,76.22,..
Ukraine,UKR,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,62.23,62.38,62.51,62.51,63.79,65.28,65.98,66.11,66.34,..
Ukraine,UKR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3246.0357307004,3399.5223108613,3528.9248290935,3534.3571518131,3227.9554342468,3549.8477241464,3662.4433062545,3640.5568362018,..,..
United Arab Emirates,ARE,Population_ total,SP.POP.TOTL,4481976,5171255,6010100,6900142,7705423,8329453,8734722,8952542,9039978,9086139
United Arab Emirates,ARE,Rural population,SP.RUR.TOTL,795013,897316,1020575,1147011,1254212,1328131,1364800,1371171,1357714,1338752
United Arab Emirates,ARE,Urban population,SP.URB.TOTL,3686963,4273939,4989525,5753131,6451211,7001322,7369922,7581371,7682264,7747387
United Arab Emirates,ARE,Labor force_ total,SL.TLF.TOTL.IN,2809300,3297720,3898859,4538939,5138845,5644707,5947418,6133667,6232093,..
United Arab Emirates,ARE,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,91.6999969482,90.8000030518,89.9000015259,89.0999984741,89.1999969482,89.5,90.0999984741,91,92,..
United Arab Emirates,ARE,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,37,39.2000007629,41.4000015259,43.5999984741,44.9000015259,46.2000007629,46.4000015259,46.5999984741,46.5,..
United Arab Emirates,ARE,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,76.5999984741,76.6999969482,76.9000015259,77.0999984741,77.5,78.1999969482,78.6999969482,79.3000030518,79.9000015259,..
United Arab Emirates,ARE,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,90.0338439941,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,76.613,76.824,77.031,77.233,77.431,77.623,77.81,77.992,78.169,..
United Arab Emirates,ARE,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,74.6,74.825,75.04,75.245,75.439,75.623,75.801,75.973,76.143,..
United Arab Emirates,ARE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,12571.0177832278,11984.9050182209,11754.3801267866,11604.1090168869,10910.8870466943,10890.8712252773,10536.7978511508,10462.6149757242,..,..
United Kingdom,GBR,Population_ total,SP.POP.TOTL,60401206,60846820,61322463,61806995,62276270,62766365,63258918,63700300,64106779,64510376
United Kingdom,GBR,Rural population,SP.RUR.TOTL,12131582,12048279,11970758,11893520,11813186,11736055,11658619,11571796,11480242,11389307
United Kingdom,GBR,Urban population,SP.URB.TOTL,48269624,48798541,49351705,49913475,50463084,51030310,51600299,52128504,52626537,53121069
United Kingdom,GBR,Labor force_ total,SL.TLF.TOTL.IN,30662175,31175248,31286031,31695036,31850479,31977257,32196994,32533294,32761244,..
United Kingdom,GBR,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,69.3000030518,69.6999969482,69.5999984741,69.6999969482,69.1999969482,68.5999984741,68.5999984741,68.8000030518,68.6999969482,..
United Kingdom,GBR,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,55,55.5,55.0999984741,55.5,55.5,55.5,55.5,55.7000007629,55.7000007629,..
United Kingdom,GBR,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,61.9000015259,62.4000015259,62.0999984741,62.4000015259,62.2000007629,61.9000015259,61.9000015259,62.0999984741,62.0999984741,..
United Kingdom,GBR,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
