Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Syrian Arab Republic,SYR,Physicians (per 1_000 people),SH.MED.PHYS.ZS,..,..,..,..,..,..,1.281,1.325,1.324,1.353,1.399,1.443,1.375,1.421,1.483,0.53,1.48,1.5,1.428,1.455,..,..,..,..,..
Syrian Arab Republic,SYR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,85.7,85.8,85.8,85.9,86.1,86.4,86.7,87,87.2,87.5,87.8,88,88.2,88.5,88.7,88.9,89.1,89.3,89.5,89.7,89.9,90.1,90.1,90.1,90.1
Syrian Arab Republic,SYR,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,84,84,86,86,85,85,84,87,86,84,80,84,83,82,81,81,81,81,82,82,80,61,58,54,..
Syrian Arab Republic,SYR,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,167.90563025,172.94984645,168.18858817,170.69272051,166.79918785,157.01318635,160.56789459,172.72573777,187.36242343,176.50841431,173.13662004,169.12248334,172.87187225,162.81327363,177.48487328,171.90409515,188.14617712,163.24913284,270.7127486,375.87533693,..
Tajikistan,TJK,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,39.483,38.445,37.363,36.281,35.226,34.205,33.212,32.257,31.368,30.583,29.937,29.447,29.117,28.947,28.942,29.098,29.38,29.735,30.116,30.46,30.708,30.826,30.792,30.592,..
Tajikistan,TJK,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,3.01029342,5.52795174,5.64187587,7.81404205,6.91323992,7.22817764,7.80652494,8.48205551,10.62567328,15.77612443,19.96296132,23.16019317,27.99867389,39.74212385,39.44307851,44.95927823,50.15923244,61.18867071,70.80293492,76.39130143,..
Tajikistan,TJK,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,3.06601222,3.10434972,3.63343559,3.5587818,3.87736245,4.64098196,4.58575814,4.47985599,4.46175837,5.07023451,5.88684129,5.70209357,5.34661226,5.58479823,5.92820612,6.04279741,5.98248817,6.39187459,6.75199215,6.880884,..
Tajikistan,TJK,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,59.369,59.001,58.744,58.625,58.647,58.791,59.011,59.273,59.569,59.907,60.308,60.787,61.342,61.958,62.606,63.254,63.867,64.418,64.892,65.279,65.583,65.826,66.027,66.197,..
Tajikistan,TJK,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,62.6275365854,62.433195122,62.3181463415,62.3015853659,62.3874878049,62.563195122,62.7973414634,63.0656829268,63.3636341463,63.6952926829,64.0748292683,64.510902439,65.002,65.5370243902,66.0972195122,66.661804878,67.2074878049,67.7145853659,68.1705365854,68.5633902439,68.8917804878,69.1669756098,69.4001707317,69.5979756098,..
Tajikistan,TJK,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,66.049,66.037,66.071,66.162,66.315,66.524,66.773,67.048,67.348,67.673,68.03,68.421,68.845,69.295,69.763,70.24,70.715,71.176,71.613,72.012,72.366,72.675,72.942,73.169,..
Tajikistan,TJK,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,47,31,10,12,23,17,20,20,20,21,25,29,62,33,41,42,52,57,69,72,78,76,69,77,..
Tajikistan,TJK,Population_ total,SP.POP.TOTL,5417554,5523207,5616797,5702611,5784330,5862224,5936780,6012308,6094126,6186152,6290413,6406518,6532871,6666628,6805655,6949566,7099021,7254072,7414960,7581696,7753925,7930929,8111894,8295840,..
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.2449808145,1.9314247771,1.6802902761,1.5162567525,1.4228397037,1.3376516602,1.2637845077,1.26418026,1.3516654975,1.498788915,1.671348276,1.8289181276,1.9530600148,2.0267675111,2.0639699358,2.0925327357,2.1277675632,2.1606079154,2.1936614735,2.2237340224,2.2462245446,2.2571012073,2.2561200854,2.2422804636,..
Tajikistan,TJK,Physicians (per 1_000 people),SH.MED.PHYS.ZS,2.615,2.2657001019,2.1767001152,2.2541000843,2.136,2.086,2.023,2.106,2.151,2.217,2.184,2.117,2.032,2.064,2.04,2.013,2.004,2.052,..,2.101,1.899,..,1.918,..,..
Tajikistan,TJK,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,58.2,57.9,57.7,57.4,57.2,57.9,58.7,59.6,60.6,61.5,62.5,63.6,64.6,65.6,66.6,67.6,68.6,69.7,70.7,71.7,72.7,73.7,73.8
Tajikistan,TJK,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,..,68,81,73,70,79,84,83,79,88,88,89,91,92,85,82,85,86,89,94,98,94,92,98,..
Tajikistan,TJK,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,28.29212317,23.9747919,28.66185748,29.50625931,33.39285145,43.61320193,47.76703884,51.54593276,56.99702779,71.93300909,90.10256209,94.25990544,95.75385059,107.68613347,116.95848062,125.69286716,133.37632761,152.46092771,171.62944566,185.14753548,..
Tanzania,TZA,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,43.73,43.393,43.063,42.754,42.479,42.256,42.089,41.979,41.921,41.917,41.962,42.04,42.126,42.197,42.221,42.168,42.023,41.783,41.447,41.028,40.546,40.033,39.518,39.015,..
Tanzania,TZA,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,6.76660486,7.49788278,8.64499482,9.39856834,9.98946115,10.11583608,12.45874797,13.82450905,16.38962563,17.69656335,21.57059274,31.22308754,24.4326427,26.94161235,25.67596588,36.09241915,40.72677825,45.64167972,49.17452487,51.71747631,..
Tanzania,TZA,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,3.01301851,2.77587875,2.77628591,2.54390649,2.67091378,2.64168592,3.27675923,3.5897047,4.05540452,4.09591423,4.66284406,6.86400679,4.71826274,4.21458618,3.97365888,5.29671631,5.71831577,5.72109354,5.56967822,5.58011591,..
Tanzania,TZA,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,48.26,48.006,47.813,47.712,47.732,47.893,48.192,48.625,49.192,49.899,50.749,51.722,52.791,53.926,55.096,56.272,57.429,58.543,59.59,60.55,61.416,62.197,62.905,63.54,..
Tanzania,TZA,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,49.6234146341,49.2801463415,48.9871463415,48.7793170732,48.6915121951,48.7481219512,48.9524878049,49.3045121951,49.8066341463,50.4653414634,51.2807073171,52.229804878,53.2841707317,54.4162439024,55.6047804878,56.832,58.0777804878,59.3147073171,60.5095121951,61.6256097561,62.632097561,63.520902439,64.2918292683,64.943902439,..
Tanzania,TZA,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,51.055,50.618,50.22,49.9,49.699,49.646,49.751,50.018,50.452,51.06,51.839,52.763,53.802,54.931,56.139,57.42,58.759,60.125,61.475,62.755,63.909,64.911,65.748,66.418,..
Tanzania,TZA,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,23,24,25,26,28,30,30,32,32,32,35,33,34,32,31,29,29,30,31,31,31,34,38,36,..
Tanzania,TZA,Population_ total,SP.POP.TOTL,26307482,27203865,28122799,29030288,29903329,30733937,31533781,32323953,33135281,33991590,34899062,35855480,36866228,37935334,39065600,40260847,41522004,42844744,44222113,45648525,47122998,48645709,50213457,51822621,..
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,3.2815179682,3.3505673378,3.3221540889,3.1759099074,2.9630113233,2.7397671792,2.5691900122,2.4749150436,2.4790071621,2.5514535115,2.6346810978,2.7036462443,2.7799487116,2.858707167,2.9359311062,3.0137173894,3.0844045347,3.1359473488,3.1641981019,3.1746337361,3.1789866651,3.1802441196,3.17194552,3.1543694279,..
Tanzania,TZA,Physicians (per 1_000 people),SH.MED.PHYS.ZS,..,..,..,0.0419000015,0.041,..,..,..,..,..,..,0.023,..,..,..,0.008,..,..,..,0.008,..,0.031,..,..,..
Tanzania,TZA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,54,54,54.1,54.1,54.2,54.2,54.3,54.3,54.3,54.4,54.4,54.4,54.5,54.6,54.7,54.8,54.9,55,55.1,55.2,55.3,55.4,55.4,55.5,55.6
Tanzania,TZA,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,79,81,77,79,78,78,73,72,72,78,86,89,97,94,91,93,90,88,91,92,93,97,99,99,..
Tanzania,TZA,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,37.40402808,35.69238349,36.63518648,34.33121799,37.42880706,38.72877668,50.72682338,58.85370512,70.49730626,76.66327854,79.04290027,112.27958778,84.67845704,78.90372849,76.53252555,106.3943613,122.54408139,127.11190705,130.50750688,137.49307091,..
Thailand,THA,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,18.722,18.263,17.8,17.327,16.84,16.341,15.841,15.352,14.88,14.435,14.025,13.653,13.32,13.025,12.764,12.533,12.323,12.123,11.927,11.725,11.51,11.281,11.041,10.79,..
Thailand,THA,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,108.88767515,126.997249,109.09766548,75.6658767,77.0150611,74.22852023,68.11031734,92.59617126,104.85225444,112.66121812,124.36497337,152.01992493,202.95281468,232.19248016,229.64966011,258.66174884,305.57575041,335.56853053,354.53189559,360.38300316,..
Thailand,THA,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,3.84085361,4.17947887,4.37752519,4.14323514,3.89214559,3.79191144,3.73841269,4.68076464,4.76460406,4.56710231,4.64478993,4.85773975,5.45259025,5.66074957,5.79526267,5.4092974,5.91425697,6.15854473,6.17521536,6.52943298,..
Thailand,THA,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,67.117,66.976,66.815,66.668,66.565,66.523,66.538,66.608,66.738,66.937,67.211,67.548,67.931,68.345,68.768,69.175,69.552,69.886,70.171,70.409,70.608,70.788,70.964,71.143,..
Thailand,THA,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,70.2872439024,70.2730731707,70.2374390244,70.2070243902,70.2006097561,70.2278780488,70.2823902439,70.3626341463,70.4755609756,70.6340731707,70.8490487805,71.1182439024,71.4339268293,71.7864634146,72.1572682927,72.5257317073,72.8744390244,73.1884390244,73.4617317073,73.6943658537,73.8923902439,74.071902439,74.2469268293,74.4220243902,..
Thailand,THA,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,73.616,73.735,73.831,73.923,74.018,74.118,74.214,74.305,74.4,74.516,74.669,74.867,75.112,75.4,75.716,76.044,76.363,76.656,76.917,77.144,77.341,77.52,77.694,77.865,..
Thailand,THA,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,40,44,47,45,41,34,24,12,20,23,32,32,35,36,39,40,40,42,51,56,56,52,55,59,..
Thailand,THA,Population_ total,SP.POP.TOTL,57225972,57761574,58237672,58722767,59266089,59878955,60544937,61250974,61973957,62693322,63415174,64136669,64817254,65404522,65863973,66174486,66353572,66453255,66548197,66692024,66902958,67164130,67451422,67725979,..
Thailand,THA,Population growth (annual %),SP.POP.GROW,1.130237502,0.9315893628,0.8208685656,0.8295074569,0.9209782327,1.0287820372,1.1060741828,1.1593901682,1.1734497074,1.1540686377,1.1448235556,1.13130893,1.0555573703,0.9019566456,0.7000200257,0.4703380739,0.270261425,0.1501173109,0.1427683904,0.2158913499,0.3157815842,0.3896143853,0.4268339459,0.4062178671,..
Thailand,THA,Physicians (per 1_000 people),SH.MED.PHYS.ZS,0.232,0.2337000072,0.241,0.238,0.245,0.269,0.28,0.301,0.301,0.368,0.308,0.305,0.277,0.298,0.293,0.292,0.3,0.32,0.342,0.393,..,..,..,..,..
Thailand,THA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,87.8,88.2,88.7,89.2,89.6,90.1,90.5,91,91.4,91.9,92.4,92.9,93.3,93.8,94.3,94.7,95.2,95.6,96,96.4,96.8,97.1,97.5,97.8,97.8
Thailand,THA,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,79,74,80,86,91,92,93,96,96,94,94,94,96,96,96,96,96,98,98,98,98,98,99,99,..
Thailand,THA,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,257.4839548,299.04386263,310.74992307,262.99607297,258.93866347,267.16525244,272.10400867,360.22051508,396.4794071,411.53933693,448.74709909,505.99050273,610.8248882,661.65239523,665.66637476,676.58128978,753.21299518,846.91964009,883.00334336,950.14137311,..
Timor-Leste,TMP,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,43.89,44.535,45.175,45.732,46.075,46.071,45.683,44.931,43.872,42.646,41.441,40.428,39.726,39.368,39.326,39.509,39.752,39.92,39.95,39.8,39.461,38.985,38.419,37.783,..
Timor-Leste,TMP,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,..,..,..,..,..,16.99290083,21.08798819,20.85882513,13.38453312,14.82391023,19.20167519,18.29651057,10.69000888,31.82992761,32.24189521,36.77648669,40.25044402,51.0218896,56.59535397,57.08171056,..
Timor-Leste,TMP,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,3.26442873,3.74927975,3.88859344,2.48303393,1.30917431,1.04740904,0.65286624,0.36832022,0.73921941,1.01851052,0.92235429,0.75749142,1.00788672,1.28677234,1.47530345,..
Timor-Leste,TMP,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,47.815,48.811,49.935,51.18,52.501,53.828,55.086,56.226,57.236,58.146,59.014,59.903,60.844,61.832,62.82,63.742,64.532,65.151,65.594,65.884,66.066,66.206,66.357,66.545,..
Timor-Leste,TMP,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,49.3442682927,50.2802682927,51.3184146341,52.4634146341,53.6883170732,54.9431219512,56.1655121951,57.3108780488,58.3657560976,59.3469756098,60.2905853659,61.2376341463,62.207902439,63.1929756098,64.156097561,65.0478536585,65.824195122,66.4578292683,66.9466829268,67.3083902439,67.5767317073,67.8001463415,68.020902439,68.2591463415,..
Timor-Leste,TMP,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,50.95,51.823,52.771,53.811,54.935,56.114,57.299,58.45,59.552,60.608,61.631,62.639,63.64,64.622,65.559,66.419,67.181,67.83,68.367,68.804,69.163,69.474,69.768,70.059,..
Timor-Leste,TMP,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,62,69,77,76,71,64,64,91,..,82,70,67,63,..
Timor-Leste,TMP,Population_ total,SP.POP.TOTL,764884,792846,820471,842752,856439,859496,853867,845106,841063,847185,865848,894837,929431,962634,979201,996052,1013194,1030630,1048367,1066409,1120392,1148958,1180069,1212107,..
Timor-Leste,TMP,Population growth (annual %),SP.POP.GROW,3.2761888694,3.590481519,3.4249562071,2.6794161691,1.6110367852,0.3563075797,-0.6570726988,-1.0313380679,-0.4795495289,0.725252076,2.1790284779,3.2932205257,3.7930992164,3.5100706304,1.7063655749,1.7062532058,1.7063531221,1.7062548449,1.7063449691,1.7063214021,4.9381694615,2.5176820602,2.6717466671,2.6787256234,..
Timor-Leste,TMP,Physicians (per 1_000 people),SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,0.004,..,..,0.096,..,..,0.033,0.034,0.039,0.068,0.073,..,..,..,..
Timor-Leste,TMP,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,52.8,52.9,52.9,53,53.1,54.3,55.6,56.9,58.2,59.6,60.9,62.4,63.8,65.2,66.7,68.2,69.7,71.2,71.4,71.7,71.9
Timor-Leste,TMP,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..,56,55,55,48,61,63,73,70,66,62,73,70,74,..
Timor-Leste,TMP,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,41.29144701,49.65381862,47.39273502,29.69613069,33.01832441,44.51184226,43.71122236,24.20195124,67.58663178,66.11099353,73.11237918,77.88903502,95.84250102,98.35402149,101.53536611,..
Togo,TGO,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,42.056,41.55,41.086,40.676,40.338,40.084,39.909,39.799,39.741,39.717,39.706,39.685,39.632,39.53,39.362,39.121,38.814,38.452,38.039,37.585,37.098,36.592,36.08,35.569,..
Togo,TGO,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,13.4497743,14.40155829,13.83234037,12.88490978,12.86098944,11.52425748,11.39667368,11.6488095,15.81643176,18.03817192,19.58650912,21.34110357,23.73468488,29.919543,33.75042354,26.64986683,29.79840168,29.66658106,32.14176626,33.89092289,..
Togo,TGO,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,3.98928561,4.00722916,3.87706166,3.91614866,4.00537259,4.34587672,4.28754557,4.0672205,4.99880284,5.06130245,5.17180825,5.56021357,5.54708083,5.73187263,6.63672007,5.36773553,5.20927104,5.11056848,5.11926485,5.24687674,..
Togo,TGO,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,54.756,54.745,54.598,54.331,53.98,53.594,53.229,52.936,52.745,52.676,52.73,52.883,53.112,53.412,53.787,54.241,54.771,55.362,55.995,56.644,57.282,57.888,58.447,58.948,..
Togo,TGO,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,55.8350243902,55.6976829268,55.450195122,55.1134390244,54.7248780488,54.3296097561,53.9733902439,53.6964878049,53.5240243902,53.4686829268,53.5265853659,53.6732439024,53.8871219512,54.1632195122,54.5079756098,54.9307560976,55.4334390244,56.005902439,56.6306097561,57.2815609756,57.9307804878,58.5538536585,59.1323658537,59.655804878,..
Togo,TGO,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,56.968,56.698,56.345,55.935,55.507,55.102,54.755,54.495,54.342,54.301,54.363,54.503,54.701,54.952,55.265,55.655,56.129,56.682,57.298,57.951,58.612,59.253,59.852,60.399,..
Togo,TGO,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,60,58,48,53,70,75,72,54,52,56,..,58,57,62,64,66,54,63,62,58,60,61,58,61,..
Togo,TGO,Population_ total,SP.POP.TOTL,3886858,3984356,4081398,4180689,4284286,4392941,4506465,4624826,4747665,4874735,5006223,5142419,5283246,5428552,5578219,5732175,5890414,6052937,6219761,6390851,6566179,6745581,6928719,7115163,..
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.6042285924,2.4774573987,2.4063883625,2.4036488704,2.4477844905,2.5045024051,2.5514097979,2.592571621,2.62141696,2.6412825763,2.6615994564,2.6841852766,2.7017090223,2.7131750167,2.7197118101,2.7225490037,2.7231243962,2.7217324975,2.7187872782,2.7135954785,2.7064643998,2.6955543471,2.67873238,2.6553192995,..
Togo,TGO,Physicians (per 1_000 people),SH.MED.PHYS.ZS,0.0878000036,..,..,0.056400001,0.076,..,..,..,..,..,0.057,..,..,0.045,..,..,0.045,0.053,..,0.053,..,..,..,..,..
Togo,TGO,Improved water source (% of population with access),SH.H2O.SAFE.ZS,48.1,48.7,49.3,49.9,50.5,51.1,51.7,52.3,53,53.6,54.2,54.8,55.4,56,56.7,57.3,57.9,58.6,59.2,59.8,60.5,61.1,61.8,62.4,63.1
Togo,TGO,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,69,64,60,57,53,48,43,40,57,58,40,48,68,70,70,78,71,63,66,68,72,72,72,82,..
Togo,TGO,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,38.43904212,40.75617469,44.52183571,38.67742315,40.45593135,44.79612165,43.29873458,40.22535355,51.5122285,53.26115755,55.31332845,62.06528585,63.27575812,66.32010495,78.03615089,64.66000467,65.38100032,67.31487705,70.2235883,76.25300946,..
Tonga,TON,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,30.903,30.678,30.372,29.983,29.543,29.108,28.739,28.478,28.334,28.303,28.365,28.468,28.565,28.624,28.611,28.499,28.288,27.982,27.588,27.112,26.57,25.992,25.409,24.846,..
Tonga,TON,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,87.25118703,96.22436079,98.43958032,92.01436852,102.8160543,91.60761819,96.02971682,92.3611898,106.14304211,114.81375465,167.35733178,159.04635622,170.62671756,169.65108434,145.0456649,163.44362031,171.62506719,196.87075877,205.21450521,212.97503549,..
Tonga,TON,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,4.13074967,4.21472348,4.47885371,4.7273677,5.14424756,4.75456523,5.65871081,5.02974129,5.08974932,4.87078703,6.52379264,5.60594356,5.81765428,5.12973873,4.66848316,4.59400374,4.06038924,4.51094427,4.98418762,5.17677064,..
Tonga,TON,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,68.235,68.346,68.45,68.545,68.63,68.699,68.751,68.787,68.808,68.818,68.822,68.824,68.833,68.852,68.887,68.942,69.017,69.111,69.222,69.347,69.484,69.628,69.774,69.92,..
Tonga,TON,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,69.6930487805,69.7972195122,69.9007317073,70.0064634146,70.1192682927,70.2385121951,70.3636829268,70.4928536585,70.6250731707,70.7604390244,70.8985853659,71.0366829268,71.1754390244,71.3144390244,71.4533414634,71.5937073171,71.737,71.883195122,72.0317560976,72.1826097561,72.3347317073,72.488,72.6403414634,72.792195122,..
Tonga,TON,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,71.224,71.321,71.424,71.541,71.683,71.855,72.057,72.284,72.533,72.8,73.079,73.36,73.635,73.9,74.148,74.378,74.593,74.794,74.982,75.16,75.328,75.491,75.65,75.808,..
Tonga,TON,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,57,82,93,65,57,63,62,91,70,78,41,100,59,46,73,78,110,65,43,63,54,70,66,88,..
Tonga,TON,Population_ total,SP.POP.TOTL,95304,95421,95532,95678,95889,96174,96526,96937,97398,97898,98434,99005,99606,100226,100858,101507,102169,102816,103416,103947,104392,104769,105139,105586,..
Tonga,TON,Population growth (annual %),SP.POP.GROW,0.1596169533,0.1226897519,0.1162589878,0.1527117079,0.2202885521,0.2967778377,0.3653351235,0.4248880854,0.4744393596,0.5120443762,0.5460152514,0.5784081077,0.605204983,0.6205232289,0.6285950956,0.6414174636,0.6500543325,0.6312677987,0.5818706048,0.5121464877,0.4271890301,0.3604882442,0.3525357616,0.4242502508,..
Tonga,TON,Physicians (per 1_000 people),SH.MED.PHYS.ZS,0.5083000064,..,..,..,..,..,0.44,..,..,0.499,0.343,0.291,..,..,..,..,0.563,0.553,0.602,0.563,..,..,..,..,..
Tonga,TON,Improved water source (% of population with access),SH.H2O.SAFE.ZS,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.7,98.8,98.9,99,99.1,99.2,99.3,99.4,99.5,99.6,99.6
Tonga,TON,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,90,87,87,86,94,95,97,94,93,88,83,78,85,84,81,78,77,74,70,68,66,62,67,67,..
Tonga,TON,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,128.61267991,133.24050646,143.29989961,156.38350049,178.6355019,173.65947425,217.81468741,202.1193134,211.82207974,208.57677258,291.0631212,253.39241162,255.9507543,234.28114338,215.9364221,222.9020415,204.26406136,231.43152422,251.68878802,269.76719936,..
Trinidad and Tobago,TTO,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,19.6,18.581,17.655,16.841,16.16,15.625,15.227,14.951,14.784,14.715,14.731,14.808,14.92,15.044,15.157,15.244,15.299,15.317,15.286,15.199,15.048,14.842,14.59,14.3,..
Trinidad and Tobago,TTO,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,216.48567376,216.60647615,208.33369818,200.07589256,253.41503759,268.01398268,305.05460729,352.31862766,448.50849256,521.58492949,647.67254969,625.09704916,790.0658244,922.84636359,925.57710187,805.13681306,878.25248306,989.21403283,1047.76623142,1090.99328265,..
Trinidad and Tobago,TTO,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,5.09811641,4.73247124,4.57741344,4.17963328,4.70723528,4.16756233,4.39833331,4.99769053,5.12558072,5.2241969,5.25570871,4.43456328,4.77954321,4.35551805,6.37943152,5.19620681,4.9795622,5.71415889,5.78149775,5.69659995,..
Trinidad and Tobago,TTO,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,65.294,65.317,65.309,65.272,65.214,65.144,65.077,65.024,64.994,64.994,65.027,65.088,65.175,65.285,65.421,65.582,65.766,65.966,66.174,66.38,66.573,66.747,66.897,67.023,..
Trinidad and Tobago,TTO,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,68.1105853659,68.1916341463,68.2641219512,68.328097561,68.3837560976,68.4308292683,68.4726097561,68.5113170732,68.5515609756,68.5964390244,68.6489512195,68.7104390244,68.7842682927,68.8718292683,68.9790487805,69.1083414634,69.2596585366,69.4289268293,69.6105853659,69.7975609756,69.9803170732,70.1513902439,70.3052926829,70.4405609756,..
Trinidad and Tobago,TTO,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,71.068,71.21,71.367,71.537,71.712,71.882,72.038,72.173,72.287,72.379,72.452,72.514,72.574,72.638,72.715,72.811,72.928,73.065,73.219,73.386,73.558,73.726,73.884,74.029,..
Trinidad and Tobago,TTO,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,99,88,63,67,81,96,120,89,71,92,100,69,74,84,75,98,87,110,100,78,78,94,86,86,..
Trinidad and Tobago,TTO,Population_ total,SP.POP.TOTL,1229906,1237486,1244410,1250316,1255001,1258365,1260677,1262544,1264781,1267980,1272383,1277840,1284052,1290535,1296933,1303141,1309260,1315372,1321624,1328095,1334790,1341579,1348240,1354483,..
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,0.6527445774,0.6144158566,0.5579619745,0.4734797355,0.3740050031,0.2676889883,0.1835618977,0.1479854789,0.1770251617,0.2526098358,0.3466437205,0.4279632274,0.4849550391,0.5036158189,0.4945385249,0.4775257779,0.4684588002,0.4657423249,0.4741768068,0.4884301214,0.5028391468,0.5073302345,0.4952759733,0.4619793522,..
Trinidad and Tobago,TTO,Physicians (per 1_000 people),SH.MED.PHYS.ZS,0.7315999866,..,0.6577000022,0.7879999876,0.938,0.755,0.745,0.927,0.912,0.989,0.954,0.812,0.797,..,..,1.216,1.175,..,..,1.175,..,..,..,..,..
Trinidad and Tobago,TTO,Improved water source (% of population with access),SH.H2O.SAFE.ZS,91.8,91.9,92.1,92.3,92.5,92.6,92.8,93,93.1,93.3,93.5,93.6,93.8,94,94.1,94.3,94.5,94.6,94.8,95,95.1,95.1,95.1,95.1,95.1
Trinidad and Tobago,TTO,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,93,83,87,86,84,88,88,90,88,90,91,87,88,95,93,89,91,91,94,92,92,85,91,96,..
